Year,Month,Running Month,Longitude,Latitude,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations
2009,10,24118,-179.5,-21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.6,-60.2,7.5,-39.7,9.0,35.8,22.0,0.9,11.5,22.9,30.9,20.7,9.0,10.4,22.0,0.9,301.0,373.0,495.5,381.0,11.0,102.0,18.0,0.9,300.0,375.0,495.0,380.0,11.0,100.0,18.0,0.9,1.45,2.0,2.07,1.46,9.0,1.36,22.0,0.9,10.0,13.4,15.3,10.3,9.0,9.4,22.0,0.9,4.11,9.39,10.1,7.59,9.0,3.47,22.0,0.9,31.0,64.1,67.6,52.6,9.0,23.2,22.0,0.9,24.03,24.4,24.82,24.32,9.0,0.61,22.0,0.9,21.59,22.8,23.14,22.67,11.0,1.47,18.0,0.9,9.2,10.22,14.66,11.6,11.0,3.15,18.0,0.9,54.4,59.9,86.1,67.5,11.0,15.7,18.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-179.5,-19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.73,25.0,25.5,25.08,9.0,0.44,16.0,0.6,23.5,23.5,23.5,23.5,1.0,0.0,30.0,1.0,13.3,13.3,13.3,13.3,1.0,0.0,30.0,1.0,74.0,74.0,74.0,74.0,1.0,0.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-179.5,-17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.5,-47.4,-37.3,-47.4,2.0,20.9,12.0,0.5,8.3,26.1,43.9,26.1,2.0,36.9,12.0,0.5,601.5,1092.5,2840.0,1706.0,3.0,1723.5,14.0,0.3,600.0,1095.0,2840.0,1705.0,3.0,1725.0,14.0,0.3,0.82,1.5,2.18,1.5,2.0,1.41,12.0,0.5,10.4,21.8,33.2,21.8,2.0,23.6,12.0,0.5,3.5,4.22,4.94,4.22,2.0,1.49,12.0,0.5,40.4,57.0,73.5,57.0,2.0,34.4,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,6.0,6.7,6.0,2.0,1.4,12.0,0.5,75.4,87.6,89.4,82.6,3.0,11.1,14.0,0.3,-157.7,-106.1,-45.8,-101.8,3.0,82.1,14.0,0.3,15.5,48.7,119.5,67.1,3.0,77.9,14.0,0.3
2009,10,24118,-179.5,-15.7,-129.7,-119.9,-110.1,-119.9,2.0,20.2,20.0,1.0,-21.1,38.5,98.1,38.5,2.0,123.5,20.0,1.0,-78.4,-76.2,-73.9,-76.2,2.0,4.6,20.0,1.0,-10.5,29.0,68.5,29.0,2.0,81.9,20.0,1.0,-37.9,-31.2,-24.6,-31.2,2.0,13.7,20.0,1.0,-8.5,5.4,19.2,5.4,2.0,28.6,20.0,1.0,149.5,185.5,221.5,185.5,2.0,74.5,20.0,1.0,150.0,185.0,220.0,185.0,2.0,75.0,20.0,1.0,1.08,1.25,1.42,1.25,2.0,0.35,20.0,1.0,5.8,7.2,8.6,7.2,2.0,3.0,20.0,1.0,5.89,6.97,8.04,6.97,2.0,2.23,20.0,1.0,35.0,38.5,42.0,38.5,2.0,7.2,20.0,1.0,28.16,28.5,28.84,28.5,2.0,0.71,20.0,1.0,26.74,27.25,27.76,27.25,2.0,1.06,20.0,1.0,16.85,17.44,18.02,17.44,2.0,1.21,20.0,1.0,72.6,77.4,82.3,77.4,2.0,10.1,20.0,1.0,5.27,5.65,6.03,5.65,2.0,0.78,20.0,1.0,-4.66,-4.39,-4.11,-4.39,2.0,0.57,20.0,1.0,-0.71,1.5,3.72,1.5,2.0,4.59,20.0,1.0,1012.02,1012.05,1012.08,1012.05,2.0,0.07,20.0,1.0,5.2,5.5,5.8,5.5,2.0,0.7,20.0,1.0,72.6,77.4,82.3,77.4,2.0,10.1,20.0,1.0,-24.7,-24.6,-24.5,-24.6,2.0,0.2,20.0,1.0,-2.8,10.3,23.4,10.3,2.0,27.1,20.0,1.0
2009,10,24118,-179.5,26.3,-27.5,-21.3,-15.0,-21.3,2.0,13.0,10.0,0.5,-49.6,-42.9,-36.2,-42.9,2.0,13.9,10.0,0.5,-15.4,-11.5,-7.5,-11.5,2.0,8.2,10.0,0.5,-27.7,-22.8,-17.9,-22.8,2.0,10.1,10.0,0.5,-4.7,-4.6,-4.6,-4.6,2.0,0.2,10.0,0.5,-11.8,-10.4,-8.9,-10.4,2.0,3.0,10.0,0.5,4.5,6.5,8.5,6.5,2.0,4.0,10.0,0.5,5.0,5.0,10.0,5.0,2.0,5.0,10.0,0.5,-2.25,-0.65,0.95,-0.65,2.0,3.32,10.0,0.5,-4.9,-1.9,1.1,-1.9,2.0,6.3,10.0,0.5,5.22,6.69,8.16,6.69,2.0,3.05,10.0,0.5,10.1,11.4,12.7,11.4,2.0,2.7,10.0,0.5,25.33,25.6,25.87,25.6,2.0,0.57,10.0,0.5,24.37,26.25,28.13,26.25,2.0,3.89,10.0,0.5,11.95,13.78,15.6,13.78,2.0,3.78,10.0,0.5,62.6,64.0,65.3,64.0,2.0,2.8,10.0,0.5,1.6,1.8,2.0,1.8,2.0,0.42,10.0,0.5,-0.96,-0.78,-0.6,-0.78,2.0,0.38,10.0,0.5,-1.75,-1.61,-1.47,-1.61,2.0,0.29,10.0,0.5,1014.41,1015.3,1016.19,1015.3,2.0,1.84,10.0,0.5,4.3,5.0,5.7,5.0,2.0,1.4,10.0,0.5,62.6,64.0,65.3,64.0,2.0,2.8,10.0,0.5,-2.0,-1.5,-1.0,-1.5,2.0,1.0,10.0,0.5,-3.5,-3.0,-2.4,-3.0,2.0,1.2,10.0,0.5
2009,10,24118,-179.5,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.9,0.0,46.2,-1.6,13.0,43.3,20.0,0.4,-61.0,-2.9,23.7,-17.9,13.0,49.2,20.0,0.4,30.5,551.5,1092.5,665.0,20.0,624.0,16.0,0.5,30.0,550.0,1095.0,665.0,20.0,625.0,16.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-179.5,30.4,-87.8,45.8,192.2,51.8,20.0,129.9,16.0,0.5,-153.9,-10.2,88.6,-22.5,20.0,130.7,16.0,0.5,-64.0,0.0,115.3,20.3,15.0,81.7,20.0,0.3,-97.9,-14.6,54.8,-9.0,15.0,86.1,20.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.27,2.0,4.18,1.24,18.0,3.1,16.0,0.5,-4.5,5.7,40.6,13.7,18.0,23.2,16.0,0.5,4.17,7.33,9.79,6.76,13.0,2.62,20.0,0.4,26.4,44.8,92.6,55.8,13.0,35.7,20.0,0.4,23.0,24.8,26.0,24.59,18.0,1.39,16.0,0.5,21.0,23.0,26.0,23.32,20.0,2.6,16.0,0.5,9.77,13.63,16.23,13.15,15.0,3.24,20.0,0.3,66.6,78.5,87.3,76.7,15.0,11.0,20.0,0.3,3.12,8.2,10.3,7.58,20.0,3.31,16.0,0.5,-4.38,1.73,8.48,2.06,20.0,5.64,16.0,0.5,-7.68,-0.44,3.85,-1.26,20.0,5.79,16.0,0.5,1013.02,1017.3,1021.0,1017.09,20.0,3.73,16.0,0.5,2.9,6.0,8.0,5.2,19.0,2.3,16.0,0.5,66.6,78.5,87.3,76.7,15.0,11.0,20.0,0.3,-37.9,5.7,81.3,16.8,20.0,55.8,16.0,0.5,-59.2,-1.2,43.5,-11.5,20.0,60.7,16.0,0.5
2009,10,24118,-179.5,36.4,236.5,266.7,299.2,267.9,3.0,46.0,10.0,0.0,48.9,154.0,172.8,111.8,3.0,97.8,10.0,0.0,136.0,160.3,202.1,168.9,3.0,48.9,10.0,0.0,29.4,92.6,116.7,73.5,3.0,66.0,10.0,0.0,-14.4,10.5,28.6,7.1,3.0,31.6,10.0,0.0,-10.3,0.0,4.2,-3.0,3.0,10.9,10.0,0.0,2019.0,3652.5,4225.5,3134.5,3.0,1677.0,10.0,0.0,2020.0,3650.0,4225.0,3135.0,3.0,1675.0,10.0,0.0,-2.68,-2.0,-0.77,-1.73,3.0,1.42,10.0,0.0,-43.6,-30.8,-11.3,-27.5,3.0,23.8,10.0,0.0,-0.99,0.79,2.59,0.8,3.0,2.62,10.0,0.0,-16.7,12.2,29.1,6.3,3.0,33.9,10.0,0.0,18.32,19.0,19.96,19.13,3.0,1.21,10.0,0.0,20.19,20.6,21.56,20.87,3.0,1.03,10.0,0.0,11.7,12.02,14.4,13.02,3.0,2.16,10.0,0.0,78.5,82.9,90.5,84.5,3.0,9.0,10.0,0.0,12.26,15.4,16.15,14.23,3.0,3.02,10.0,0.0,11.61,13.34,13.99,12.81,3.0,1.8,10.0,0.0,2.44,7.7,8.08,5.32,3.0,4.61,10.0,0.0,1009.79,1011.5,1013.21,1011.5,3.0,2.5,10.0,0.0,6.6,8.0,8.0,7.3,3.0,1.2,10.0,0.0,78.5,82.9,90.5,84.5,3.0,9.0,10.0,0.0,144.8,205.4,226.1,185.9,3.0,61.9,10.0,0.0,37.6,118.6,130.6,84.9,3.0,74.0,10.0,0.0
2009,10,24118,-179.5,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,23.4,40.2,24.6,5.0,20.3,10.0,0.0,-27.0,-18.2,2.9,-12.9,5.0,22.0,10.0,0.0,240.5,1032.0,1384.0,915.5,6.0,685.0,8.0,0.2,240.0,1030.0,1385.0,915.0,6.0,685.0,8.0,0.2,1.08,1.9,2.18,1.62,5.0,0.95,10.0,0.0,2.4,15.8,23.6,13.6,5.0,11.5,10.0,0.0,3.04,4.37,4.87,4.04,5.0,1.14,10.0,0.0,22.7,36.3,47.3,35.1,5.0,18.0,10.0,0.0,14.27,15.9,17.0,15.58,5.0,1.67,10.0,0.0,13.24,14.25,15.21,14.3,6.0,1.11,8.0,0.2,6.5,6.74,9.04,7.53,6.0,1.58,8.0,0.2,65.4,70.4,83.9,73.9,6.0,10.4,8.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-179.5,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.6,-2.6,18.8,1.8,10.0,21.8,22.0,0.4,-30.4,-8.1,-1.3,-14.0,10.0,17.4,22.0,0.4,553.0,804.5,1723.5,1142.5,20.0,830.0,16.0,0.3,555.0,805.0,1725.0,1145.0,20.0,830.0,16.0,0.3,-2.29,-1.0,3.66,0.28,10.0,3.13,22.0,0.4,-22.5,-13.1,38.6,0.9,10.0,31.0,22.0,0.4,0.8,2.14,4.26,2.44,10.0,1.83,22.0,0.4,7.6,25.7,43.3,25.2,10.0,17.3,22.0,0.4,7.0,11.0,13.0,10.61,10.0,2.99,22.0,0.4,9.4,9.8,10.49,10.06,20.0,0.99,16.0,0.3,4.94,5.11,5.78,5.39,20.0,0.88,16.0,0.3,65.3,69.6,76.0,71.0,20.0,9.5,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-179.5,44.6,-30.1,29.0,58.4,13.2,20.0,58.5,16.0,0.3,-94.7,-81.8,-66.0,-65.7,20.0,62.1,16.0,0.3,-17.9,14.9,27.6,9.0,20.0,32.3,16.0,0.3,-53.2,-42.2,-29.9,-35.4,20.0,34.5,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.21,9.3,11.99,9.99,20.0,2.21,16.0,0.3,-3.35,2.98,5.96,1.37,20.0,5.33,16.0,0.3,-9.2,-8.33,-6.6,-6.84,20.0,5.5,16.0,0.3,1014.02,1022.5,1025.9,1020.24,20.0,7.07,16.0,0.3,4.7,6.0,7.3,5.9,12.0,1.4,22.0,0.5,65.3,69.6,76.0,71.0,20.0,9.5,16.0,0.3,-32.8,24.2,55.5,12.3,20.0,62.9,16.0,0.3,-97.8,-81.3,-44.5,-63.8,20.0,73.4,16.0,0.3
2009,10,24118,-179.5,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,-0.7,-0.7,-0.7,1.0,0.0,28.0,0.0,1.2,1.2,1.2,1.2,1.0,0.0,28.0,0.0,408.0,1000.0,2810.5,1595.0,3.0,1833.5,14.0,0.3,410.0,1000.0,2810.0,1595.0,3.0,1835.0,14.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-179.5,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,10.8,14.06,10.53,6.0,5.1,22.0,0.2,-1.31,2.55,7.66,3.0,6.0,6.61,22.0,0.2,-9.55,-2.55,2.44,-3.03,6.0,9.68,22.0,0.2,1009.38,1014.5,1020.62,1014.83,6.0,5.98,22.0,0.2,1.3,6.0,8.0,4.8,5.0,3.6,22.0,0.2,71.9,76.3,77.3,74.6,3.0,4.2,20.0,0.3,-24.2,13.0,83.3,22.8,6.0,92.5,22.0,0.2,-124.8,-13.0,28.8,-47.0,6.0,152.1,22.0,0.2
2009,10,24118,-179.5,52.8,-39.2,21.2,41.1,11.9,7.0,52.0,12.0,0.4,-1.8,27.1,52.1,25.4,7.0,35.1,12.0,0.4,-24.2,14.2,30.0,10.5,7.0,38.5,12.0,0.4,-1.2,22.1,36.2,17.9,7.0,23.4,12.0,0.4,-18.0,0.6,6.2,-3.3,7.0,11.3,12.0,0.4,-0.7,4.8,22.0,8.5,7.0,14.9,12.0,0.4,298.0,456.5,1788.0,1037.0,7.0,1011.0,12.0,0.4,300.0,455.0,1790.0,1035.0,7.0,1010.0,12.0,0.4,-0.1,0.7,2.5,0.86,7.0,1.63,12.0,0.4,-1.4,4.7,26.0,7.1,7.0,19.6,12.0,0.4,1.05,1.71,2.74,1.69,7.0,1.04,12.0,0.4,6.8,13.1,28.5,15.6,7.0,12.8,12.0,0.4,5.76,7.1,9.0,7.41,7.0,1.65,12.0,0.4,6.26,6.5,7.0,6.56,7.0,0.56,12.0,0.4,3.98,5.14,5.39,4.73,7.0,0.72,12.0,0.4,66.8,81.8,86.5,78.2,7.0,9.5,12.0,0.4,6.68,7.7,12.11,9.29,7.0,3.05,12.0,0.4,-6.03,3.85,5.8,1.75,7.0,7.64,12.0,0.4,-0.32,4.31,8.01,3.67,7.0,5.67,12.0,0.4,1005.21,1011.0,1016.24,1010.01,7.0,8.45,12.0,0.4,2.0,6.0,8.0,5.0,7.0,2.9,12.0,0.4,66.8,81.8,86.5,78.2,7.0,9.5,12.0,0.4,-68.4,29.6,42.7,19.3,7.0,95.1,12.0,0.4,-2.5,28.9,83.3,36.3,7.0,56.9,12.0,0.4
2009,10,24118,-179.4,-29.6,0.0,23.3,66.5,29.5,12.0,44.8,26.0,0.5,-35.3,122.3,139.4,58.0,12.0,108.7,26.0,0.5,0.0,9.3,35.1,13.9,12.0,20.2,26.0,0.5,-19.5,47.0,53.8,18.0,12.0,51.2,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.04,8.2,8.85,7.53,12.0,1.89,26.0,0.5,0.0,1.47,3.79,1.67,12.0,2.51,26.0,0.5,-1.92,7.4,8.75,3.83,12.0,6.33,26.0,0.5,1016.52,1017.8,1018.5,1017.59,12.0,1.38,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-179.4,-25.5,-41.0,-41.0,-41.0,-41.0,1.0,0.0,18.0,0.0,-71.0,-71.0,-71.0,-71.0,1.0,0.0,18.0,0.0,-18.4,-18.4,-18.4,-18.4,1.0,0.0,18.0,0.0,-31.9,-31.9,-31.9,-31.9,1.0,0.0,18.0,0.0,-15.1,-15.1,-15.1,-15.1,1.0,0.0,18.0,0.0,-26.2,-26.2,-26.2,-26.2,1.0,0.0,18.0,0.0,69.0,69.0,69.0,69.0,1.0,0.0,18.0,0.0,70.0,70.0,70.0,70.0,1.0,0.0,18.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,18.0,0.0,8.2,8.2,8.2,8.2,1.0,0.0,18.0,0.0,7.39,7.39,7.39,7.39,1.0,0.0,18.0,0.0,30.3,30.3,30.3,30.3,1.0,0.0,18.0,0.0,22.0,22.0,22.0,22.0,1.0,0.0,18.0,0.0,20.0,20.0,20.0,20.0,1.0,0.0,18.0,0.0,9.0,9.0,9.0,9.0,1.0,0.0,18.0,0.0,62.4,62.4,62.4,62.4,1.0,0.0,18.0,0.0,4.1,4.1,4.1,4.1,1.0,0.0,18.0,0.0,-2.05,-2.05,-2.05,-2.05,1.0,0.0,18.0,0.0,-3.55,-3.55,-3.55,-3.55,1.0,0.0,18.0,0.0,1018.3,1018.3,1018.3,1018.3,1.0,0.0,18.0,0.0,5.0,5.0,5.0,5.0,1.0,0.0,18.0,0.0,62.4,62.4,62.4,62.4,1.0,0.0,18.0,0.0,-8.4,-8.4,-8.4,-8.4,1.0,0.0,18.0,0.0,-14.6,-14.6,-14.6,-14.6,1.0,0.0,18.0,0.0
2009,10,24118,-179.4,-21.8,-159.3,-142.9,22.4,-89.1,11.0,92.3,18.0,0.9,42.5,60.0,156.8,89.5,11.0,57.1,18.0,0.9,-68.7,-61.1,13.8,-40.2,11.0,49.1,18.0,0.9,18.0,26.0,91.7,49.5,11.0,39.0,18.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,7.2,7.91,7.2,11.0,0.63,18.0,0.9,-6.77,-6.3,1.02,-3.79,11.0,4.05,18.0,0.9,1.86,2.46,7.15,4.03,11.0,2.7,18.0,0.9,1013.76,1015.1,1015.44,1014.81,11.0,1.03,18.0,0.9,1.6,5.0,5.4,3.8,5.0,2.2,20.0,1.0,54.4,59.9,86.1,67.5,11.0,15.7,18.0,0.9,-48.7,-42.2,7.3,-26.0,11.0,28.7,18.0,0.9,12.7,17.7,56.2,30.2,11.0,22.5,18.0,0.9
2009,10,24118,-179.4,-17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.03,27.1,27.67,26.93,9.0,0.79,16.0,0.2,25.16,25.5,25.5,25.33,3.0,0.29,14.0,0.3,15.06,17.84,18.21,16.66,3.0,2.53,14.0,0.3,75.4,87.6,89.4,82.6,3.0,11.1,14.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-179.4,14.9,-215.6,-202.8,-190.0,-202.8,2.0,26.5,12.0,0.0,-73.0,-56.5,-40.1,-56.5,2.0,34.1,12.0,0.0,-146.8,-137.3,-127.8,-137.3,2.0,19.6,12.0,0.0,-49.7,-38.4,-27.0,-38.4,2.0,23.5,12.0,0.0,-45.5,-40.3,-35.0,-40.3,2.0,10.9,12.0,0.0,-15.6,-11.6,-7.6,-11.6,2.0,8.3,12.0,0.0,357.5,479.5,601.5,479.5,2.0,253.0,12.0,0.0,360.0,480.0,600.0,480.0,2.0,255.0,12.0,0.0,0.31,0.75,1.19,0.75,2.0,0.92,12.0,0.0,2.5,6.4,10.4,6.4,2.0,8.1,12.0,0.0,5.08,5.4,5.72,5.4,2.0,0.66,12.0,0.0,35.9,42.1,48.2,42.1,2.0,12.8,12.0,0.0,28.08,28.25,28.42,28.25,2.0,0.35,12.0,0.0,27.23,27.5,27.77,27.5,2.0,0.57,12.0,0.0,18.53,18.6,18.67,18.6,2.0,0.15,12.0,0.0,80.3,81.3,82.2,81.3,2.0,2.1,12.0,0.0,7.02,7.7,8.38,7.7,2.0,1.41,12.0,0.0,-7.93,-7.39,-6.85,-7.39,2.0,1.12,12.0,0.0,-2.69,-2.07,-1.45,-2.07,2.0,1.28,12.0,0.0,1013.51,1013.75,1013.99,1013.75,2.0,0.5,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-179.4,32.4,-86.8,69.5,267.6,72.5,10.0,179.2,16.0,0.2,-205.7,-100.1,86.0,-77.9,10.0,136.8,16.0,0.2,-71.5,-16.9,115.4,10.9,8.0,107.6,18.0,0.3,-111.9,-87.1,52.3,-52.0,8.0,86.7,18.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,4.11,2.14,10.0,2.35,16.0,0.2,0.0,23.2,53.0,25.1,10.0,27.9,16.0,0.2,3.77,4.88,7.54,5.18,8.0,3.06,18.0,0.3,36.4,56.0,105.3,61.5,8.0,39.5,18.0,0.3,22.0,23.9,24.79,23.48,10.0,1.37,16.0,0.2,19.18,21.5,23.62,21.35,11.0,2.5,18.0,0.2,10.73,11.37,15.44,12.47,9.0,2.51,20.0,0.2,69.2,82.7,96.4,82.8,9.0,12.4,20.0,0.2,9.17,11.15,13.0,10.9,10.0,2.51,16.0,0.2,-4.24,3.48,10.51,2.77,10.0,8.1,16.0,0.2,-10.89,-4.88,3.75,-4.18,10.0,6.69,16.0,0.2,1009.5,1013.8,1018.41,1013.55,11.0,5.01,18.0,0.2,4.4,6.5,8.0,6.3,10.0,1.7,18.0,0.2,69.2,82.7,96.4,82.8,9.0,12.4,20.0,0.2,-35.5,36.8,114.6,38.9,10.0,98.1,16.0,0.2,-121.7,-53.0,44.8,-44.9,10.0,80.9,16.0,0.2
2009,10,24118,-179.4,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,6.5,8.0,5.5,4.0,3.3,12.0,0.3,62.7,71.2,72.7,68.5,5.0,5.6,14.0,0.2,-30.9,26.3,52.7,11.9,5.0,61.3,14.0,0.2,-117.7,-29.6,50.7,-27.3,5.0,112.6,14.0,0.2
