Year,Month,Running Month,Longitude,Latitude,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2004,12,24060,-157.6,-10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5.1,5.1,5.1,1.0,0.0,4.0,0.0,3.91,3.91,3.91,3.91,1.0,0.0,4.0,0.0,3.28,3.28,3.28,3.28,1.0,0.0,4.0,0.0,1005.47,1006.9,1008.33,1006.9,2.0,2.97,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,101.6,101.6,101.6,101.6,1.0,0.0,4.0,0.0,85.2,85.2,85.2,85.2,1.0,0.0,4.0,0.0,77.6,77.6,77.6,77.6,1.0,0.0,4.0,0.0,65.1,65.1,65.1,65.1,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-157.6,-6.3,1.2,1.2,1.2,1.2,1.0,0.0,22.0,0.0,2.4,2.4,2.4,2.4,1.0,0.0,22.0,0.0,7.13,7.13,7.13,7.13,1.0,0.0,22.0,0.0,14.3,14.3,14.3,14.3,1.0,0.0,22.0,0.0,29.7,29.7,29.7,29.7,1.0,0.0,22.0,0.0,28.5,28.5,28.5,28.5,1.0,0.0,22.0,0.0,19.18,19.18,19.18,19.18,1.0,0.0,22.0,0.0,78.5,78.5,78.5,78.5,1.0,0.0,22.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,22.0,0.0,-1.73,-1.73,-1.73,-1.73,1.0,0.0,22.0,0.0,1007.5,1007.5,1007.5,1007.5,1.0,0.0,22.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,22.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,22.0,0.0,-3.5,-3.5,-3.5,-3.5,1.0,0.0,22.0,0.0,-28.5,-28.5,-28.5,-28.5,1.0,0.0,22.0,0.0,-49.4,-49.4,-49.4,-49.4,1.0,0.0,22.0,0.0,-19.2,-19.2,-19.2,-19.2,1.0,0.0,22.0,0.0,-33.2,-33.2,-33.2,-33.2,1.0,0.0,22.0,0.0,-7.1,-7.1,-7.1,-7.1,1.0,0.0,22.0,0.0,-12.3,-12.3,-12.3,-12.3,1.0,0.0,22.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,22.0,0.0,10.0,10.0,10.0,10.0,1.0,0.0,22.0,0.0
2004,12,24060,-157.6,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,25.05,25.9,25.05,2.0,1.77,14.0,0.0,24.4,24.4,24.4,24.4,2.0,0.0,14.0,0.0,16.77,16.77,16.77,16.77,1.0,0.0,2.0,0.0,88.1,88.1,88.1,88.1,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-157.6,33.6,0.29,0.65,2.37,1.3,4.0,1.69,18.0,1.0,1.8,5.2,17.1,9.3,4.0,11.2,18.0,1.0,2.0,3.72,6.02,3.99,4.0,2.68,18.0,1.0,16.1,29.1,43.3,29.7,4.0,17.0,18.0,1.0,18.48,19.1,20.71,19.58,4.0,1.69,18.0,1.0,16.48,18.25,20.07,18.28,4.0,2.62,18.0,1.0,7.94,10.85,12.26,10.13,4.0,2.91,18.0,1.0,65.9,76.3,87.6,76.8,4.0,16.1,18.0,1.0,5.81,8.25,10.95,8.38,4.0,3.13,18.0,1.0,-3.38,2.44,9.05,2.82,4.0,7.44,18.0,1.0,-2.7,1.77,6.68,1.98,4.0,5.68,18.0,1.0,1011.67,1017.5,1026.22,1018.88,4.0,9.12,18.0,1.0,4.0,5.0,6.6,5.3,4.0,2.1,18.0,1.0,-29.2,17.8,91.9,30.7,4.0,79.3,18.0,1.0,-29.5,7.8,54.8,12.4,4.0,55.8,18.0,1.0,-65.0,31.4,153.8,43.8,4.0,132.9,18.0,1.0,-47.1,41.7,130.4,41.6,4.0,106.0,18.0,1.0,-42.2,10.1,77.9,17.5,4.0,75.8,18.0,1.0,-24.8,24.1,82.8,28.8,4.0,66.1,18.0,1.0,-6.5,14.3,41.9,17.5,4.0,28.4,18.0,1.0,-10.6,0.3,15.3,2.3,4.0,15.6,18.0,1.0,208.5,621.0,1353.5,773.5,4.0,726.5,18.0,1.0,210.0,620.0,1355.0,775.0,4.0,725.0,18.0,1.0
2004,12,24060,-157.6,39.6,-1.3,0.0,1.56,0.02,5.0,1.82,20.0,0.4,-14.1,0.0,19.7,1.4,5.0,21.3,20.0,0.4,2.02,2.44,3.15,2.58,4.0,0.72,16.0,0.5,18.1,25.0,41.7,29.7,4.0,16.6,16.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-138.6,-57.6,110.1,-18.0,5.0,141.3,20.0,0.4,0.4,88.0,119.2,61.3,5.0,88.3,20.0,0.4,-53.0,3.0,73.4,9.8,4.0,78.3,16.0,0.5,-4.0,48.7,72.9,35.1,4.0,57.2,16.0,0.5,-13.2,5.5,30.2,8.4,4.0,26.6,16.0,0.5,-6.6,12.0,24.3,9.0,4.0,23.3,16.0,0.5,514.5,1017.0,2587.5,1950.5,6.0,2699.5,16.0,0.3,515.0,1015.0,2585.0,1950.0,6.0,2700.0,16.0,0.3
2004,12,24060,-157.6,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,7.5,8.0,7.3,4.0,1.0,24.0,0.5,-100.7,-29.4,94.4,11.9,6.0,147.3,16.0,0.3,18.2,52.7,122.1,70.8,6.0,97.4,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-157.6,40.8,-1.0,-1.0,-1.0,-1.0,1.0,0.0,24.0,0.0,-11.0,-11.0,-11.0,-11.0,1.0,0.0,24.0,0.0,0.91,0.91,0.91,0.91,1.0,0.0,24.0,0.0,10.0,10.0,10.0,10.0,1.0,0.0,24.0,0.0,11.5,11.5,11.5,11.5,1.0,0.0,24.0,0.0,10.65,11.4,12.15,11.4,2.0,1.56,16.0,0.5,7.13,7.29,7.45,7.29,2.0,0.33,16.0,0.5,84.7,87.0,89.3,87.0,2.0,4.8,16.0,0.5,11.16,11.5,11.84,11.5,2.0,0.71,16.0,0.5,8.55,8.81,9.07,8.81,2.0,0.54,16.0,0.5,-5.37,-0.32,4.72,-0.32,2.0,10.45,16.0,0.5,1007.88,1008.9,1009.92,1008.9,2.0,2.12,16.0,0.5,2.0,4.0,6.0,4.0,2.0,4.2,16.0,0.5,95.5,101.5,107.5,101.5,2.0,12.5,16.0,0.5,-65.5,-7.4,50.7,-7.4,2.0,120.4,16.0,0.5,96.4,100.0,103.6,100.0,2.0,7.5,16.0,0.5,-52.8,4.5,61.7,4.5,2.0,118.7,16.0,0.5,63.6,64.1,64.6,64.1,2.0,1.0,16.0,0.5,-37.3,-0.6,36.1,-0.6,2.0,76.1,16.0,0.5,7.6,7.6,7.6,7.6,1.0,0.0,24.0,0.0,6.4,6.4,6.4,6.4,1.0,0.0,24.0,0.0,1394.0,1529.5,1665.0,1529.5,2.0,280.5,16.0,0.5,1395.0,1530.0,1665.0,1530.0,2.0,280.0,16.0,0.5
2004,12,24060,-157.6,42.6,-0.81,0.55,1.75,0.48,4.0,1.96,10.0,0.3,-12.9,7.5,11.5,-0.4,4.0,20.5,10.0,0.3,1.84,1.89,1.94,1.89,2.0,0.1,4.0,0.0,12.9,19.0,25.2,19.0,2.0,12.7,4.0,0.0,9.7,9.85,11.62,10.63,4.0,1.66,10.0,0.3,9.15,9.75,11.19,10.15,4.0,1.35,10.0,0.3,6.03,6.53,7.03,6.53,2.0,1.04,4.0,0.0,71.2,80.8,90.3,80.8,2.0,19.9,4.0,0.0,9.05,13.65,14.69,11.95,4.0,4.65,10.0,0.3,5.99,11.82,13.31,9.75,4.0,6.04,10.0,0.3,-5.15,0.84,6.83,0.84,4.0,6.91,10.0,0.3,989.63,1001.0,1019.13,1004.23,4.0,17.72,10.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,55.6,108.2,143.1,99.8,4.0,67.9,10.0,0.3,-57.7,5.0,62.5,2.5,4.0,69.4,10.0,0.3,18.7,45.1,71.5,45.1,2.0,54.7,4.0,0.0,-35.5,-33.5,-31.5,-33.5,2.0,4.2,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-157.6,47.2,-3.0,-3.0,-3.0,-3.0,1.0,0.0,2.0,0.0,-33.9,-33.9,-33.9,-33.9,1.0,0.0,2.0,0.0,-0.56,-0.56,-0.56,-0.56,1.0,0.0,2.0,0.0,-6.4,-6.4,-6.4,-6.4,1.0,0.0,2.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,2.0,0.0,11.0,11.0,11.0,11.0,2.0,0.0,4.0,0.0,4.94,5.85,6.77,5.85,2.0,1.89,4.0,0.0,61.3,72.4,83.5,72.4,2.0,23.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9,-4.9,-4.9,-4.9,1.0,0.0,2.0,0.0,-4.1,-4.1,-4.1,-4.1,1.0,0.0,2.0,0.0,1070.5,1221.5,1372.5,1221.5,2.0,313.0,4.0,0.0,1070.0,1220.0,1375.0,1220.0,2.0,315.0,4.0,0.0
2004,12,24060,-157.6,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,1.0,0.0,26.0,0.0,-74.3,-33.7,6.8,-33.7,2.0,84.0,24.0,0.0,44.4,130.2,215.9,130.2,2.0,177.7,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-157.6,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,8.0,8.0,7.7,3.0,0.6,16.0,0.3,-123.3,-55.4,62.3,-41.0,5.0,114.6,20.0,0.2,-11.7,43.2,108.8,55.5,5.0,98.8,20.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-157.6,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.13,9.3,14.77,11.06,5.0,3.56,20.0,0.2,-10.37,-6.93,5.64,-3.57,5.0,9.0,20.0,0.2,-1.46,4.65,8.63,4.08,5.0,6.92,20.0,0.2,989.52,1002.2,1014.45,1001.86,5.0,15.8,20.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-62.7,-43.0,21.6,-26.7,5.0,48.0,20.0,0.2,-9.1,15.8,44.4,18.3,5.0,36.1,20.0,0.2,-56.5,-40.9,24.4,-22.3,5.0,44.3,20.0,0.2,-8.6,20.2,42.6,18.6,5.0,34.5,20.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-157.6,53.6,-0.48,0.0,0.68,0.1,3.0,0.85,18.0,0.3,-3.8,0.0,10.5,3.3,3.0,10.9,18.0,0.3,0.18,0.82,1.02,0.61,3.0,0.65,18.0,0.3,1.5,6.7,13.9,7.7,3.0,9.1,18.0,0.3,3.79,5.5,5.84,4.83,3.0,1.61,18.0,0.3,4.27,6.0,6.14,5.26,5.0,1.35,20.0,0.2,4.43,5.01,5.89,5.08,5.0,0.86,20.0,0.2,84.9,86.9,98.3,90.6,5.0,7.6,20.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,5.1,5.7,4.0,3.0,2.7,18.0,0.3,1.7,4.3,12.4,7.0,3.0,8.2,18.0,0.3,537.0,804.5,3229.5,1701.0,5.0,1500.0,20.0,0.2,535.0,805.0,3230.0,1700.0,5.0,1500.0,20.0,0.2
2004,12,24060,-157.5,-22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,1.0,0.0,2.0,1.0,-109.6,-27.7,-6.0,-51.3,5.0,54.2,22.0,0.6,24.7,39.9,60.7,41.2,5.0,28.2,22.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-157.5,-3.6,0.33,1.2,1.41,0.77,7.0,0.9,16.0,0.7,1.2,10.0,18.0,9.0,6.0,10.5,16.0,0.7,5.32,5.76,5.85,5.59,3.0,0.41,14.0,0.3,38.0,46.1,46.8,42.5,3.0,7.1,14.0,0.3,28.4,28.5,28.71,28.54,7.0,0.24,16.0,0.7,26.99,27.4,28.1,27.77,7.0,1.09,16.0,0.7,18.55,18.59,19.65,19.09,3.0,0.91,14.0,0.3,76.4,78.4,78.4,77.4,3.0,1.7,14.0,0.3,7.73,10.7,13.61,10.65,6.0,3.43,16.0,0.7,-11.78,-9.8,-7.04,-9.17,6.0,3.45,16.0,0.7,-6.8,-6.25,0.0,-4.4,6.0,3.44,16.0,0.7,1007.93,1009.9,1010.05,1009.3,7.0,1.54,16.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,-321.8,-270.4,-198.5,-253.3,6.0,89.7,16.0,0.7,-185.8,-178.5,0.0,-122.5,6.0,95.1,16.0,0.7,-148.6,-148.3,-93.1,-121.5,3.0,46.8,14.0,0.3,-79.8,0.0,0.0,-39.0,3.0,67.5,14.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-157.5,14.0,0.5,0.5,0.5,0.5,1.0,0.0,30.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,30.0,1.0,4.53,4.53,4.53,4.53,1.0,0.0,30.0,1.0,18.1,18.1,18.1,18.1,1.0,0.0,30.0,1.0,26.0,26.0,26.0,26.0,1.0,0.0,30.0,1.0,25.5,25.5,25.5,25.5,1.0,0.0,30.0,1.0,16.46,16.46,16.46,16.46,1.0,0.0,30.0,1.0,81.0,81.0,81.0,81.0,1.0,0.0,30.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,30.0,1.0,-3.06,-3.06,-3.06,-3.06,1.0,0.0,30.0,1.0,-2.57,-2.57,-2.57,-2.57,1.0,0.0,30.0,1.0,1013.6,1013.6,1013.6,1013.6,1.0,0.0,30.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,30.0,1.0,-12.3,-12.3,-12.3,-12.3,1.0,0.0,30.0,1.0,-10.3,-10.3,-10.3,-10.3,1.0,0.0,30.0,1.0,-78.1,-78.1,-78.1,-78.1,1.0,0.0,30.0,1.0,-65.6,-65.6,-65.6,-65.6,1.0,0.0,30.0,1.0,-50.4,-50.4,-50.4,-50.4,1.0,0.0,30.0,1.0,-42.3,-42.3,-42.3,-42.3,1.0,0.0,30.0,1.0,-13.9,-13.9,-13.9,-13.9,1.0,0.0,30.0,1.0,-11.7,-11.7,-11.7,-11.7,1.0,0.0,30.0,1.0,64.0,64.0,64.0,64.0,1.0,0.0,30.0,1.0,65.0,65.0,65.0,65.0,1.0,0.0,30.0,1.0
2004,12,24060,-157.5,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85,7.45,9.05,7.45,2.0,3.32,16.0,0.5,-3.56,-2.8,-2.05,-2.8,2.0,1.56,16.0,0.5,-8.64,-6.46,-4.29,-6.46,2.0,4.51,16.0,0.5,1013.9,1013.9,1013.9,1013.9,1.0,0.0,10.0,1.0,3.2,3.5,3.8,3.5,2.0,0.7,16.0,0.5,-19.4,-18.3,-17.2,-18.3,2.0,2.3,16.0,0.5,-82.2,-55.6,-29.1,-55.6,2.0,55.1,16.0,0.5,-82.0,-62.5,-43.1,-62.5,2.0,40.3,16.0,0.5,-174.5,-134.7,-94.9,-134.7,2.0,82.5,16.0,0.5,-23.2,-23.2,-23.2,-23.2,1.0,0.0,10.0,1.0,-131.7,-131.7,-131.7,-131.7,1.0,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-157.5,28.4,-0.26,1.5,2.49,1.3,5.0,1.88,12.0,0.6,-1.0,16.2,19.8,11.1,5.0,12.2,12.0,0.6,2.49,2.89,4.24,3.45,5.0,1.77,12.0,0.6,16.5,31.2,34.7,26.7,5.0,11.7,12.0,0.6,22.5,23.0,24.57,23.44,5.0,1.08,12.0,0.6,20.19,21.0,23.45,21.62,6.0,2.17,12.0,0.5,11.91,14.1,15.33,13.51,6.0,2.74,12.0,0.5,78.8,86.2,91.1,83.4,6.0,10.5,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2,20.0,22.3,10.9,5.0,18.5,12.0,0.6,4.3,23.9,26.6,17.2,5.0,13.2,12.0,0.6,202.5,959.0,1443.0,938.0,6.0,774.5,12.0,0.5,200.0,960.0,1445.0,940.0,6.0,775.0,12.0,0.5
2004,12,24060,-157.5,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75,9.75,11.23,8.9,6.0,3.3,12.0,0.5,0.63,5.46,8.13,4.16,6.0,7.14,12.0,0.5,-0.46,3.66,8.27,3.6,6.0,4.32,12.0,0.5,1012.6,1015.5,1021.33,1016.87,6.0,4.74,12.0,0.5,4.6,6.0,8.0,6.0,6.0,2.0,12.0,0.5,-5.9,49.8,93.3,45.9,6.0,80.0,12.0,0.5,-6.0,19.9,89.4,31.6,6.0,48.6,12.0,0.5,20.0,113.7,165.5,82.0,6.0,150.4,12.0,0.5,-8.8,81.1,173.7,77.8,6.0,88.9,12.0,0.5,13.2,74.4,100.0,45.8,6.0,90.0,12.0,0.5,-3.9,51.6,116.7,52.9,6.0,57.1,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-157.5,36.3,-2.28,-0.85,1.0,-1.08,6.0,2.31,14.0,0.5,-21.0,-9.6,14.4,-9.2,6.0,24.3,14.0,0.5,0.03,0.94,1.91,0.74,6.0,1.35,14.0,0.5,1.6,8.4,27.5,10.2,6.0,16.5,14.0,0.5,15.86,16.6,18.0,16.8,6.0,1.03,14.0,0.5,16.77,17.0,18.62,17.36,7.0,2.05,14.0,0.4,10.52,10.74,11.09,10.75,7.0,1.21,14.0,0.4,83.0,89.7,90.9,87.2,7.0,3.9,14.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-156.0,141.4,230.0,87.7,7.0,174.8,14.0,0.4,34.0,83.7,130.9,84.8,7.0,51.6,14.0,0.4,-98.0,85.3,148.9,54.2,7.0,110.1,14.0,0.4,20.6,54.2,82.3,53.2,7.0,32.3,14.0,0.4,-8.6,1.7,25.8,5.3,6.0,17.8,14.0,0.5,-0.6,4.8,9.4,4.2,6.0,5.0,14.0,0.5,436.0,1962.5,2898.5,1682.0,8.0,1125.5,14.0,0.4,435.0,1965.0,2900.0,1680.0,8.0,1125.0,14.0,0.4
2004,12,24060,-157.5,38.4,-0.02,0.1,0.51,0.17,7.0,0.39,26.0,0.6,-0.3,0.9,3.1,0.8,7.0,4.0,26.0,0.6,1.07,1.4,1.96,1.45,7.0,0.58,26.0,0.6,8.7,20.8,23.3,17.2,7.0,6.9,26.0,0.6,14.69,14.9,15.0,14.83,7.0,0.22,26.0,0.6,13.93,14.5,14.95,14.41,9.0,0.6,24.0,0.6,7.35,8.61,9.34,8.3,9.0,1.33,24.0,0.6,74.9,83.9,89.6,82.1,9.0,11.1,24.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.8,-17.8,-8.1,-15.7,7.0,6.6,26.0,0.6,-0.2,3.0,7.5,3.9,7.0,6.4,26.0,0.6,447.0,3375.0,6334.5,3305.5,9.0,2717.0,24.0,0.6,445.0,3375.0,6335.0,3305.0,9.0,2715.0,24.0,0.6
2004,12,24060,-157.5,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.24,14.25,16.0,14.47,6.0,1.37,16.0,0.3,12.71,13.5,16.0,14.14,5.0,1.76,20.0,0.4,7.14,7.39,8.28,7.7,4.0,0.86,16.0,0.5,71.6,77.6,79.7,75.8,4.0,6.0,16.0,0.5,7.99,10.05,12.76,11.0,6.0,4.39,16.0,0.3,-9.56,-3.48,7.27,-0.99,6.0,9.53,16.0,0.3,1.5,5.87,9.9,5.12,6.0,6.41,16.0,0.3,994.69,1016.25,1030.0,1013.5,6.0,16.23,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-157.5,41.5,-1.51,-0.1,1.43,0.04,5.0,2.15,18.0,0.4,-23.5,-0.8,2.8,-9.6,5.0,17.8,18.0,0.4,0.2,0.59,2.27,1.18,5.0,1.58,18.0,0.4,-1.3,8.6,9.7,4.7,5.0,7.3,18.0,0.4,12.25,12.6,13.33,12.78,5.0,0.72,18.0,0.4,11.26,12.5,14.37,12.74,5.0,1.79,18.0,0.4,6.9,8.09,8.9,7.9,5.0,1.3,18.0,0.4,81.1,87.7,91.7,86.6,5.0,7.0,18.0,0.4,5.26,14.9,15.62,10.96,5.0,6.69,18.0,0.4,-5.95,0.5,7.69,0.33,5.0,8.16,18.0,0.4,1.74,9.9,14.15,8.23,5.0,6.59,18.0,0.4,1019.9,1021.5,1024.32,1022.14,5.0,3.65,18.0,0.4,7.0,8.0,8.0,7.6,5.0,0.5,18.0,0.4,-90.8,0.3,84.9,-6.4,5.0,116.5,18.0,0.4,13.9,152.4,219.8,122.9,5.0,106.2,18.0,0.4,-73.4,5.3,103.5,9.0,5.0,103.9,18.0,0.4,21.7,115.8,206.3,112.7,5.0,95.6,18.0,0.4,-49.0,3.0,62.9,3.2,5.0,67.7,18.0,0.4,12.9,80.1,127.8,71.4,5.0,59.7,18.0,0.4,-4.5,-1.5,5.1,0.2,5.0,6.6,18.0,0.4,-2.1,3.9,6.6,2.4,5.0,5.6,18.0,0.4,325.0,3308.0,3814.5,2313.5,5.0,1907.5,18.0,0.4,325.0,3310.0,3815.0,2315.0,5.0,1910.0,18.0,0.4
